,total_return,sharpe_ratio,max_drawdown,profit_factor,half_life,num_trades,win_rate,mean_return,volatility,mean_return_vol_ratio,final_cumulative_return
0,0.08368422609727633,0.9511398332594091,0.05659388734227694,1.5371162641589275,27.055126110031484,4,0.5957446808510638,0.00033422306631663196,0.005578177371869684,0.059916177639329465,0.08368422609727633
1,0.07294702338929371,0.63062397424217,0.08342120575450351,1.3032118799691357,57.32778581342199,3,0.58,0.0003098264833834116,0.007799168995431235,0.03972557634857104,0.07294702338929371
2,-0.015609719844256631,-0.03195067013992967,0.15907194261839175,0.9894408287484667,63.95186935105967,7,0.4868421052631579,-1.8796879182823922e-05,0.009339122001023903,-0.0020127030336216946,-0.015609719844256631
3,-0.07710287924057668,-0.5495703227205715,0.1594630895265994,0.8346931540824533,55.481607872257264,7,0.4342105263157895,-0.0002845656412242094,0.008219766103371204,-0.03461967623476529,-0.07710287924057668
4,-0.12108134962391925,-0.8079802505210026,0.16207347885114348,0.786275262376257,48.267279547608645,9,0.40860215053763443,-0.0004694773337141246,0.00922389083437355,-0.050897971598339024,-0.12108134962391925
5,-0.11538954396558598,-0.7791704593270408,0.18680944427034477,0.7894618062545161,33.366156443505254,9,0.4838709677419355,-0.0004451458221285949,0.00906922326235667,-0.04908312534065041,-0.11538954396558598
6,-0.12285606406839678,-1.022828155671287,0.17133992004887474,0.699793939711766,11.33708593444173,9,0.4461538461538462,-0.000490848607724129,0.007618073516374944,-0.06443211747288297,-0.12285606406839678
7,-0.04432262227287509,-0.2918427599506279,0.10829236513500529,0.9168321005515163,25.905252632572978,8,0.4606741573033708,-0.00014762837206586286,0.008030104135727027,-0.01838436582771625,-0.04432262227287509
